state,district,block,election_year,tier,stage,source_path,source_sha256,source_page,source_column,table_row,source_bbox,bbox_units,native_reading,heading,crop_path,cache_path,row_id,raw_reading,second_reading,crop_sha256,ocr_min_confidence,office_name_reading,gram_panchayat_reading,caste_reservation,woman_reserved,category,quality_flags,review_status,review_note,record_kind,block_review_status,review_method,name_ambiguous,candidate_name_readings,evidence_references,qwen_raw_reading,qwen_review_cache,qwen_agrees_with_current_reading,qwen_disagreement_adjudication
West Bengal,South 24 Parganas,Canning-II,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,2,5,16,"[637.78, 359.39, 818.84, 375.4]","PDF points, top origin",_,False,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-16-5.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-16-5.json,8ac987cb0be5de1afd4dc623,,-,a5a7b6d1a8d3275e0b3760a1f842fe558f0e83fdff176c45db4cc9860914ea9a,,,,,,,positive_mentions_only;ocr_not_certified;blank_or_unresolved_cell,visually_reviewed_single_reader,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,visually_reviewed_blank_cell,visually_reviewed,full_source_visual_agent_review,False,,"[{""path"":""data/wb/derived/office_native/s24_head_independent_audit.json"",""sha256"":""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]",,,,
West Bengal,South 24 Parganas,Canning-II,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,2,4,17,"[428.76, 375.4, 637.82, 391.42]","PDF points, top origin",-,False,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-17-4.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-17-4.json,413979826fea18ca4c7de329,,-,bfc34dd6b32d90f28ca7b2d2ff8f555a66b6e4b464d377f15b72be3ed5fd429f,,,,,,,positive_mentions_only;ocr_not_certified;blank_or_unresolved_cell,visually_reviewed_single_reader,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,visually_reviewed_blank_cell,visually_reviewed,full_source_visual_agent_review,False,,"[{""path"":""data/wb/derived/office_native/s24_head_independent_audit.json"",""sha256"":""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]",,,,
West Bengal,South 24 Parganas,Canning-II,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,2,5,17,"[637.8, 375.4, 818.85, 391.42]","PDF points, top origin",Motherdighi,False,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-17-5.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-17-5.json,97f1d61a2342fd4982b36763,Motherdighi,Motherdighi,6a8e8890af4856de4e7c02b88c1212b91bbb35547c9aa845b70a99c8c745eb12,91.68837,Motherdighi,Motherdighi,,True,women,positive_mentions_only;ocr_not_certified,visually_reviewed_single_reader,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,positive_office_reservation_mention,visually_reviewed,full_source_visual_agent_review,False,,"[{""path"":""data/wb/derived/office_native/s24_head_independent_audit.json"",""sha256"":""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]",,,,
West Bengal,South 24 Parganas,Kultali,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,2,4,18,"[428.78, 391.42, 637.84, 407.43]","PDF points, top origin",Kultali,True,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-18-4.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-18-4.json,63744ea2184dd460230d40c2,Kultali B,Kultali B,06e27904da72a8b83710c9d8172f3c8a5b83cca3869ee588d93dc442bf156d45,89.937027,,,,,,positive_mentions_only;ocr_not_certified;native_ocr_disagreement;block_heading;blank_or_unresolved_cell,visually_reviewed_single_reader,,visually_reviewed_block_heading,visually_reviewed,,,,[],,,,
West Bengal,South 24 Parganas,Kultali,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,2,5,18,"[637.82, 391.42, 818.87, 407.43]","PDF points, top origin",Block,True,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-18-5.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-18-5.json,a12fdfef84b7a5f964855e57,ock,ock,6badb604f12339b5fbe81a18e728da0686bda7ce8a04439562f211e485da9b92,66.744911,,,,,,positive_mentions_only;ocr_not_certified;native_ocr_disagreement;block_heading;blank_or_unresolved_cell,visually_reviewed_single_reader,,visually_reviewed_block_heading,visually_reviewed,,,,[],,,,
West Bengal,South 24 Parganas,Kultali,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,2,4,19,"[428.8, 407.43, 637.86, 423.44]","PDF points, top origin",Merigunge-I (BC),False,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-19-4.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-19-4.json,a1a8ae9e0c9d628d4380f056,Merigunge-I (BC),Merigunge-I (BC),a1843874ba0eeb98b338025fc57ca3441321a26251849f82f045b553453a1bae,86.225487,Merigunge-I,Merigunge-I,BC,,BC,positive_mentions_only;ocr_not_certified,visually_reviewed_single_reader,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,positive_office_reservation_mention,visually_reviewed,full_source_visual_agent_review,False,,"[{""path"":""data/wb/derived/office_native/s24_head_independent_audit.json"",""sha256"":""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]",,,,
West Bengal,South 24 Parganas,Kultali,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,2,5,19,"[637.84, 407.43, 818.88, 423.44]","PDF points, top origin",-,False,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-19-5.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-19-5.json,cec301b5a3d69527c55af0a5,,-,8b117c45890bb8bbe31b51f6266e109692493d5504fed8c320b11ecf45b96c84,,,,,,,positive_mentions_only;ocr_not_certified;blank_or_unresolved_cell,visually_reviewed_single_reader,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,visually_reviewed_blank_cell,visually_reviewed,full_source_visual_agent_review,False,,"[{""path"":""data/wb/derived/office_native/s24_head_independent_audit.json"",""sha256"":""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]",,,,
West Bengal,South 24 Parganas,Kultali,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,2,4,20,"[428.83, 423.44, 637.88, 439.45]","PDF points, top origin",Kundakhali Godabar (SC),False,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-20-4.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-20-4.json,503b98bb6c347fb6b6dc2d1e,Kundakhali Godabar (6C),Kundakhali Godabar (6C),75b11c68527828d60fd0ff77e6778d88af86c63832a7b0db43e4a2ea381af1cc,18.712645,Kundakhali Godabar,Kundakhali Godabar,SC,,SC,positive_mentions_only;ocr_not_certified;native_ocr_disagreement;blank_or_unresolved_cell,visually_reviewed_single_reader,Read directly from printed PDF cell; original OCR retained. Signature overlapping a dash is not an office entry.; Confirmed by full final Pradhan source audit.,positive_office_reservation_mention,visually_reviewed,visual_reading_of_360dpi_source_crop,False,,"[{""path"":""data/wb/derived/office_native/s24_head_independent_audit.json"",""sha256"":""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]",Kundakhali Godabar (SC),data/wb/derived/qwen_review/s24_targeted/readings/e041c1ea368a26ae6d3d55daf5451780fe1b2a9e13fca2a873c086a880bfda55.json,True,
West Bengal,South 24 Parganas,Kultali,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,2,5,20,"[637.86, 423.44, 818.9, 439.45]","PDF points, top origin",Kundakhali Godabar,False,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-20-5.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-20-5.json,0e4ca9c63d219d3d4f68b5f8,Kundakhali Godabar,Kundakhali Godabar,6ca81cd62552e5f56b5f9f506c8240bdc30d36bbc8049d3c2f1ddace08cf5028,91.686523,Kundakhali Godabar,Kundakhali Godabar,,True,women,positive_mentions_only;ocr_not_certified,visually_reviewed_single_reader,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,positive_office_reservation_mention,visually_reviewed,full_source_visual_agent_review,False,,"[{""path"":""data/wb/derived/office_native/s24_head_independent_audit.json"",""sha256"":""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]",,,,
West Bengal,South 24 Parganas,Kultali,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,2,4,21,"[428.85, 439.45, 637.9, 455.46]","PDF points, top origin",Jalaberia-I (SC),False,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-21-4.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-21-4.json,c50af7c8d4bfb54d5bfc3716,Jalaberia-I (SC),Jalaberia-I (SC),7ad7cbd662aa6699b1923721e2181e1395ef32bb6b7d1a5f9055607b260126c1,67.368759,Jalaberia-I,Jalaberia-I,SC,,SC,positive_mentions_only;ocr_not_certified,visually_reviewed_single_reader,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,positive_office_reservation_mention,visually_reviewed,full_source_visual_agent_review,False,,"[{""path"":""data/wb/derived/office_native/s24_head_independent_audit.json"",""sha256"":""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]",,,,
West Bengal,South 24 Parganas,Kultali,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,2,5,21,"[637.88, 439.45, 818.92, 455.46]","PDF points, top origin",,False,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-21-5.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-21-5.json,36e4ff1395860e0814db6273,,-,9273c57a2385cd154d815d877b2694b75e9db0472989428a095a7ae021b399a1,,,,,,,positive_mentions_only;ocr_not_certified;blank_or_unresolved_cell,visually_reviewed_single_reader,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,visually_reviewed_blank_cell,visually_reviewed,full_source_visual_agent_review,False,,"[{""path"":""data/wb/derived/office_native/s24_head_independent_audit.json"",""sha256"":""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]",,,,
West Bengal,South 24 Parganas,Kultali,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,2,4,22,"[428.88, 455.46, 637.92, 471.47]","PDF points, top origin",Jalaberia-II (SC),False,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-22-4.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-22-4.json,61dcbcb623b26f3b0e298a45,Jalaberia-II (SC),Jalaberia-II (SC),a1020a1aa59e19fb68537c8de0488bae5750b5b8353211f411cdb393c172959d,84.429428,Jalaberia-II,Jalaberia-II,SC,,SC,positive_mentions_only;ocr_not_certified,visually_reviewed_single_reader,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,positive_office_reservation_mention,visually_reviewed,full_source_visual_agent_review,False,,"[{""path"":""data/wb/derived/office_native/s24_head_independent_audit.json"",""sha256"":""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]",,,,
West Bengal,South 24 Parganas,Kultali,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,2,5,22,"[637.9, 455.46, 818.93, 471.47]","PDF points, top origin",-,False,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-22-5.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-22-5.json,51b20bc998e7be5c0f6eb839,,-,8b117c45890bb8bbe31b51f6266e109692493d5504fed8c320b11ecf45b96c84,,,,,,,positive_mentions_only;ocr_not_certified;blank_or_unresolved_cell,visually_reviewed_single_reader,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,visually_reviewed_blank_cell,visually_reviewed,full_source_visual_agent_review,False,,"[{""path"":""data/wb/derived/office_native/s24_head_independent_audit.json"",""sha256"":""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]",,,,
West Bengal,South 24 Parganas,Kultali,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,2,4,23,"[428.9, 471.47, 637.94, 487.48]","PDF points, top origin",-,False,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-23-4.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-23-4.json,95a483d762101645213f975d,,-,b3a366208ced3ba86f1fc29d0a734c025fce3034f3c4a22ef51b723be5d75028,,,,,,,positive_mentions_only;ocr_not_certified;blank_or_unresolved_cell,visually_reviewed_single_reader,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,visually_reviewed_blank_cell,visually_reviewed,full_source_visual_agent_review,False,,"[{""path"":""data/wb/derived/office_native/s24_head_independent_audit.json"",""sha256"":""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]",,,,
West Bengal,South 24 Parganas,Kultali,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,2,5,23,"[637.92, 471.47, 818.95, 487.48]","PDF points, top origin",Gopalgunj,False,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-23-5.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-23-5.json,bf5c5903ae044e34985bb766,Gopalgunj,Gopalgunj,4d3e16204839479dc52a12e68881c030f6ddaa262da6cc301a00fc7176221eb0,91.562813,Gopalgunj,Gopalgunj,,True,women,positive_mentions_only;ocr_not_certified,visually_reviewed_single_reader,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,positive_office_reservation_mention,visually_reviewed,full_source_visual_agent_review,False,,"[{""path"":""data/wb/derived/office_native/s24_head_independent_audit.json"",""sha256"":""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]",,,,
West Bengal,South 24 Parganas,Kultali,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,2,4,24,"[428.92, 487.48, 637.96, 502.99]","PDF points, top origin",Deulbari Debipur (ST),False,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-24-4.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-24-4.json,1e43aba869ef051a6e215a45,Deulbari Debipur (ST),Deulbari Debipur (ST),aaebc1e303926f49fde4fd487a1d8671bb1845169250a8ab5915e58a6f4773d7,92.791199,Deulbari Debipur,Deulbari Debipur,ST,,ST,positive_mentions_only;ocr_not_certified,visually_reviewed_single_reader,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,positive_office_reservation_mention,visually_reviewed,full_source_visual_agent_review,False,,"[{""path"":""data/wb/derived/office_native/s24_head_independent_audit.json"",""sha256"":""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]",,,,
West Bengal,South 24 Parganas,Kultali,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,2,5,24,"[637.94, 487.48, 818.97, 502.99]","PDF points, top origin",-,False,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-24-5.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-24-5.json,b7a22da370ab6186bf99ad46,,-,a74198b6f1b8d38570591ae7a6882a4f077c36de9cbdc68e5162411e68f430ae,,,,,,,positive_mentions_only;ocr_not_certified;blank_or_unresolved_cell,visually_reviewed_single_reader,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,visually_reviewed_blank_cell,visually_reviewed,full_source_visual_agent_review,False,,"[{""path"":""data/wb/derived/office_native/s24_head_independent_audit.json"",""sha256"":""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]",,,,
West Bengal,South 24 Parganas,Kultali,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,2,4,25,"[428.95, 502.99, 637.98, 518.99]","PDF points, top origin",Gurguria Bhubaneswari (SC),False,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-25-4.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-25-4.json,779c84e1e256735355587403,Gurguria Bhubaneswari (SC),Gurguria Bhubaneswari (SC),e158982e01cc245f06d8fc08d462fff58b43531547ff7124d508b3e34d24c8b0,91.892937,Gurguria Bhubaneswari,Gurguria Bhubaneswari,SC,,SC,positive_mentions_only;ocr_not_certified,visually_reviewed_single_reader,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,positive_office_reservation_mention,visually_reviewed,full_source_visual_agent_review,False,,"[{""path"":""data/wb/derived/office_native/s24_head_independent_audit.json"",""sha256"":""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]",,,,
West Bengal,South 24 Parganas,Kultali,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,2,5,25,"[637.96, 502.99, 818.98, 518.99]","PDF points, top origin",-,False,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-25-5.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-25-5.json,4d5e1ee75657b33dd4bc9ca6,,-,22a4af66e19ffb500aef551c30b5be75558a57e3cdd11c94d9ca4a760f99a0df,,,,,,,positive_mentions_only;ocr_not_certified;blank_or_unresolved_cell,visually_reviewed_single_reader,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,visually_reviewed_blank_cell,visually_reviewed,full_source_visual_agent_review,False,,"[{""path"":""data/wb/derived/office_native/s24_head_independent_audit.json"",""sha256"":""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]",,,,
West Bengal,South 24 Parganas,Kultali,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,2,4,26,"[428.97, 518.99, 638.0, 535.0]","PDF points, top origin",Maipith Baikunthapur (BC),False,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-26-4.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-26-4.json,2dd0e9f143f615b67c6fd7a7,Maipith Baikunthapur (BC),Maipith Baikunthapur (BC),dfee31ab79108bce7071998c155747f23d437faf129b6255e92b773b0af6f950,91.203499,Maipith Baikunthapur,Maipith Baikunthapur,BC,,BC,positive_mentions_only;ocr_not_certified,visually_reviewed_single_reader,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,positive_office_reservation_mention,visually_reviewed,full_source_visual_agent_review,False,,"[{""path"":""data/wb/derived/office_native/s24_head_independent_audit.json"",""sha256"":""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]",,,,
West Bengal,South 24 Parganas,Kultali,2018,gp_head,final,data/wb/gp_source_search/historical_expansion/s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973,2,5,26,"[637.98, 518.99, 819.0, 535.0]","PDF points, top origin",Maipith Baikunthapur,False,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-26-5.png,data/wb/derived/office_native/ocr/6fa2911868350033e421c3ec257144a9618feb0fe27c07c5116d6763be056973/cell-v1-2-26-5.json,45a8322b4af553362f912dbb,Maipith Baikunthapur,Maipith Baikunthapur,90a97fe043b87f4d236d1600228388a3949769316259a9ea7e94d2b358943146,91.7239,Maipith Baikunthapur,Maipith Baikunthapur,,True,women,positive_mentions_only;ocr_not_certified,visually_reviewed_single_reader,Full final Pradhan source review; data/wb/derived/office_native/s24_head_independent_audit.json; audit SHA256 789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92. Source blank/signature cells retained as non-data.,positive_office_reservation_mention,visually_reviewed,full_source_visual_agent_review,False,,"[{""path"":""data/wb/derived/office_native/s24_head_independent_audit.json"",""sha256"":""789f914aefb779d33ef9ec75de9597fd651912eec46578276117886c21e84a92""}]",,,,
