source_path,source_sha256,source_page,source_table,source_row,source_table_bbox,raw_cells,district,reference_kind,document_reference_year,record_kind,review_status
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,82,1,6,"[62.576, 375.124375, 584.6780333333332, 449.306]","[null, null, null, null, ""this"", null, null, null, null, null, ""speaking"", null, null, ""speaking"", null, null, null, null, null, ""speakers of"", null, null, null, null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,82,1,7,"[62.576, 375.124375, 584.6780333333332, 449.306]","["""", ""Language"", """", null, null, null, null, ""speaking"", null, null, null, null, null, null, null, null, ""speakers of"", null, null, null, null, null, ""speakers of"", null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,82,1,8,"[62.576, 375.124375, 584.6780333333332, 449.306]","[null, null, null, null, ""language"", null, null, null, null, null, ""exactly one"", null, null, ""two or more"", null, null, null, null, null, ""these two"", null, null, null, null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,82,1,9,"[62.576, 375.124375, 584.6780333333332, 449.306]","["""", null, null, null, null, null, null, ""only this"", null, null, null, null, null, null, null, null, ""this"", null, null, null, null, null, ""these two"", null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,82,1,10,"[62.576, 375.124375, 584.6780333333332, 449.306]","[null, null, null, null, ""as mother"", null, null, null, null, null, ""other"", null, null, ""additional"", null, null, null, null, null, ""languages"", null, null, null, null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,82,1,11,"[62.576, 375.124375, 584.6780333333332, 449.306]","[null, null, null, null, null, null, null, ""language"", null, null, null, null, null, null, null, null, ""language"", null, null, null, null, null, ""languages"", null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,82,1,12,"[62.576, 375.124375, 584.6780333333332, 449.306]","[null, null, null, null, ""tongue"", null, null, null, null, null, ""language"", null, null, ""languages"", null, null, null, null, """", null, null, null, null, null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,83,1,1,"[45.76499999999999, 349.77733333333333, 565.684375, 360.6785945945946]","["""", ""1951"", ""1961"", ""1971"", ""1981"", ""1991"", ""2001"", ""2011""]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,84,1,2,"[110.11779999999999, 63.050000000000026, 146.595, 769.834]","["""", null, null, null, null, ""nabrU"", null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,84,1,5,"[110.11779999999999, 63.050000000000026, 146.595, 769.834]","[null, ""1102"", null, null, null, null, null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,84,1,8,"[110.11779999999999, 63.050000000000026, 146.595, 769.834]","[null, null, null, null, null, ""laruR"", null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,84,1,14,"[110.11779999999999, 63.050000000000026, 146.595, 769.834]","["""", null, null, null, null, ""nabrU"", null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,84,1,17,"[110.11779999999999, 63.050000000000026, 146.595, 769.834]","[null, ""1002"", null, null, null, null, null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,84,1,20,"[110.11779999999999, 63.050000000000026, 146.595, 769.834]","[null, null, null, null, null, ""laruR"", null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,84,1,26,"[110.11779999999999, 63.050000000000026, 146.595, 769.834]","["""", null, null, null, null, ""nabrU"", null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,84,1,29,"[110.11779999999999, 63.050000000000026, 146.595, 769.834]","[null, ""1991"", null, null, null, null, null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,84,1,32,"[110.11779999999999, 63.050000000000026, 146.595, 769.834]","[null, null, null, null, null, ""laruR"", null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,84,1,37,"[110.11779999999999, 63.050000000000026, 146.595, 769.834]","["""", null, null, null, null, ""nabrU"", null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,84,1,40,"[110.11779999999999, 63.050000000000026, 146.595, 769.834]","[null, ""1891"", null, null, null, null, null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,84,1,43,"[110.11779999999999, 63.050000000000026, 146.595, 769.834]","[null, null, null, null, null, ""laruR"", null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,84,1,48,"[110.11779999999999, 63.050000000000026, 146.595, 769.834]","["""", null, null, null, null, ""nabrU"", null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,84,1,50,"[110.11779999999999, 63.050000000000026, 146.595, 769.834]","[null, ""1791"", null, null, null, null, null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,84,1,53,"[110.11779999999999, 63.050000000000026, 146.595, 769.834]","[null, null, null, null, null, ""laruR"", null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,84,1,58,"[110.11779999999999, 63.050000000000026, 146.595, 769.834]","["""", null, null, null, null, ""nabrU"", null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,84,1,61,"[110.11779999999999, 63.050000000000026, 146.595, 769.834]","[null, ""1691"", null, null, null, null, null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,84,1,64,"[110.11779999999999, 63.050000000000026, 146.595, 769.834]","[null, null, null, null, null, ""laruR"", null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,84,1,69,"[110.11779999999999, 63.050000000000026, 146.595, 769.834]","["""", null, null, null, null, ""nabrU"", null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,84,1,71,"[110.11779999999999, 63.050000000000026, 146.595, 769.834]","[null, ""1591"", null, null, null, null, null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,84,1,74,"[110.11779999999999, 63.050000000000026, 146.595, 769.834]","[null, null, null, null, null, ""laruR"", null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,84,1,80,"[110.11779999999999, 63.050000000000026, 146.595, 769.834]","[null, null, null, ""tcirtsiD"", null, null, null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,86,1,1,"[60.775999999999996, 382.78331379310345, 348.23220000000003, 394.0222772413793]","["""", ""Year"", """", """", ""2021"", """", """", ""2031"", """", """", ""2041"", """", """", ""2051"", """"]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,87,1,2,"[42.76500000000001, 104.02639333333332, 569.6080000000001, 141.09400000000005]","[null, null, null, """", """", """", ""Rural population (million)"", null, null, null, null, null, null, null, null, null, """", """", """", """", """", """", """", ""Urban population (million)"", null, null, null, null, null, null, null, null, null, """", """", """", """", """", """", """", ""Total population (million)"", null, null, null, null, null, null, null, null, null, """", """", """"]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,87,1,3,"[42.76500000000001, 104.02639333333332, 569.6080000000001, 141.09400000000005]","["""", ""Population"", """", """", null, """", null, null, null, null, null, null, null, null, null, null, null, """", null, """", null, null, """", null, null, null, null, null, null, null, null, null, null, null, """", null, """", null, null, """", null, null, null, null, null, null, null, null, null, null, null, """", null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,87,1,5,"[42.76500000000001, 104.02639333333332, 569.6080000000001, 141.09400000000005]","["""", null, null, """", ""2021"", null, null, """", """", ""2031"", """", """", ""2041"", """", """", ""2051"", null, null, """", """", ""2021"", null, null, null, """", """", ""2031"", """", """", ""2041"", """", """", ""2051"", null, null, """", """", ""2021"", null, null, null, """", """", ""2031"", """", """", ""2041"", """", """", ""2051"", null, null, """"]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,88,1,1,"[60.656, 308.6246451612903, 586.598, 341.7495968]","["""", null, null, """", """", """", ""Male population"", null, null, null, null, null, null, null, null, null, """", """", """", """", """", """", ""Female population"", null, null, null, null, null, null, null, null, null, """", """", """"]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,88,1,2,"[60.656, 308.6246451612903, 586.598, 341.7495968]","["""", ""Region"", """", """", ""Main"", null, null, """", """", ""Marginal"", """", """", null, null, """", null, null, null, null, """", ""Main"", null, null, """", """", ""Marginal"", """", """", null, null, """", null, null, null, null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,88,1,3,"[60.656, 308.6246451612903, 586.598, 341.7495968]","["""", null, null, null, ""worker"", null, null, null, null, ""worker"", null, """", ""Non-worker"", """", """", ""Total"", null, null, """", null, ""worker"", null, null, null, null, ""worker"", null, """", ""Non-worker"", """", """", ""Total"", null, null, """"]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,90,1,2,"[110.115, 70.01340000000002, 169.035, 773.917]","["""", null, null, null, null, null, null, ""latoT"", null, null, null, null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,90,1,4,"[110.115, 70.01340000000002, 169.035, 773.917]","[null, "")lanigram\ndna\nniam\nhtob(\nsrekrow\nelameF"", null, null, null, null, null, null, null, null, null, null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,90,1,7,"[110.115, 70.01340000000002, 169.035, 773.917]","[null, null, null, null, null, null, ""rehtO"", null, ""rekrow"", null, null, null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,90,1,10,"[110.115, 70.01340000000002, 169.035, 773.917]","[null, null, null, null, null, ""dlohesuoH"", null, ""lairtsudni"", null, ""rekrow"", null, null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,90,1,13,"[110.115, 70.01340000000002, 169.035, 773.917]","[null, null, null, null, null, null, ""larutlucirgA"", null, ""reruobal"", null, null, null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,90,1,16,"[110.115, 70.01340000000002, 169.035, 773.917]","[null, null, null, null, null, null, null, ""rotavitluC"", null, null, null, null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,90,1,22,"[110.115, 70.01340000000002, 169.035, 773.917]","["""", null, null, null, null, null, null, ""latoT"", null, null, null, null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,90,1,24,"[110.115, 70.01340000000002, 169.035, 773.917]","[null, "")lanigram\ndna\nniam\nhtob(\nsrekrow\nelaM"", null, null, null, null, null, null, null, null, null, null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,90,1,27,"[110.115, 70.01340000000002, 169.035, 773.917]","[null, null, null, null, null, null, ""rehtO"", null, ""rekrow"", null, null, null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,90,1,30,"[110.115, 70.01340000000002, 169.035, 773.917]","[null, null, null, null, null, ""dlohesuoH"", null, ""lairtsudni"", null, ""rekrow"", null, null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,90,1,33,"[110.115, 70.01340000000002, 169.035, 773.917]","[null, null, null, null, null, null, ""larutlucirgA"", null, ""reruobal"", null, null, null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,90,1,36,"[110.115, 70.01340000000002, 169.035, 773.917]","[null, null, null, null, null, null, null, ""rotavitluC"", null, null, null, null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,90,1,41,"[110.115, 70.01340000000002, 169.035, 773.917]","[null, null, null, null, null, ""noigeR"", null, null, null, null, null, null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,92,1,2,"[107.24884692307691, 61.58490000000006, 139.1915256521739, 768.1289999999999]","["""", null, ""-noN"", ""srekrow"", null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,92,1,4,"[107.24884692307691, 61.58490000000006, 139.1915256521739, 768.1289999999999]","[""1102"", null, null, null, null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,92,1,5,"[107.24884692307691, 61.58490000000006, 139.1915256521739, 768.1289999999999]","[null, null, ""lanigraM srekrow"", null, null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,92,1,8,"[107.24884692307691, 61.58490000000006, 139.1915256521739, 768.1289999999999]","[null, null, ""niaM"", ""srekrow"", null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,92,1,13,"[107.24884692307691, 61.58490000000006, 139.1915256521739, 768.1289999999999]","[""1002"", null, ""-noN"", ""srekrow"", null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,92,1,16,"[107.24884692307691, 61.58490000000006, 139.1915256521739, 768.1289999999999]","[null, null, ""lanigraM"", ""srekrow"", null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,92,1,19,"[107.24884692307691, 61.58490000000006, 139.1915256521739, 768.1289999999999]","[null, null, ""niaM"", ""srekrow"", null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,92,1,24,"[107.24884692307691, 61.58490000000006, 139.1915256521739, 768.1289999999999]","["""", null, ""-noN"", ""srekrow"", null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,92,1,26,"[107.24884692307691, 61.58490000000006, 139.1915256521739, 768.1289999999999]","[""1991"", null, null, null, null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,92,1,29,"[107.24884692307691, 61.58490000000006, 139.1915256521739, 768.1289999999999]","[null, null, ""lanigraM"", ""srekrow"", null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,92,1,32,"[107.24884692307691, 61.58490000000006, 139.1915256521739, 768.1289999999999]","[null, null, ""niaM"", ""srekrow"", null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,92,1,37,"[107.24884692307691, 61.58490000000006, 139.1915256521739, 768.1289999999999]","[null, ""noigeR"", null, null, null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,92,2,2,"[461.0479987234043, 114.505, 483.3301719565217, 768.1289999999999]","["")%(\nelameF"", null, ""1102"", null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,92,2,5,"[461.0479987234043, 114.505, 483.3301719565217, 768.1289999999999]","[null, null, ""1002"", null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,92,2,8,"[461.0479987234043, 114.505, 483.3301719565217, 768.1289999999999]","[null, null, ""1991"", null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,92,2,11,"[461.0479987234043, 114.505, 483.3301719565217, 768.1289999999999]","["""", null, ""1102"", null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,92,2,13,"[461.0479987234043, 114.505, 483.3301719565217, 768.1289999999999]","["")%(\nelaM"", null, null, null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,92,2,16,"[461.0479987234043, 114.505, 483.3301719565217, 768.1289999999999]","[null, null, ""1002"", null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,92,2,19,"[461.0479987234043, 114.505, 483.3301719565217, 768.1289999999999]","[null, null, ""1991"", null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,92,2,24,"[461.0479987234043, 114.505, 483.3301719565217, 768.1289999999999]","["""", null, ""1102"", null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,92,2,26,"[461.0479987234043, 114.505, 483.3301719565217, 768.1289999999999]","["")%(\nsnosreP"", null, null, null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,92,2,29,"[461.0479987234043, 114.505, 483.3301719565217, 768.1289999999999]","[null, null, ""1002"", null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,92,2,32,"[461.0479987234043, 114.505, 483.3301719565217, 768.1289999999999]","[null, null, ""1991"", null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,92,2,37,"[461.0479987234043, 114.505, 483.3301719565217, 768.1289999999999]","[null, ""noigeR"", null, null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,93,1,1,"[46.005, 403.8298342857143, 566.6678333333333, 429.64773913043473]","["""", """", null, ""Persons (%)"", null, null, null, null, null, null, """", """", """", """", """", """", """", ""Male (%)"", null, null, null, null, null, null, """", """", """", """", """", """", ""Female (%)"", null, null, null, null, null, null, """", """", """"]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,93,1,2,"[46.005, 403.8298342857143, 566.6678333333333, 429.64773913043473]","[null, """", ""1991"", null, """", """", ""2001"", """", """", ""2011"", null, null, """", """", ""1991"", null, null, null, """", """", ""2001"", """", """", ""2011"", null, null, """", """", ""1991"", null, null, """", """", ""2001"", """", """", ""2011"", null, null, """"]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,93,2,1,"[46.005, 594.8930269387755, 566.6678333333333, 620.7336875]","["""", """", """", ""Population (%)"", null, null, null, """", """", """", """", """", """", ""Marginal workers (%)"", null, null, null, """", """", """", """", """", """", ""Main workers (%)"", null, null, null, """", """", """"]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,93,2,2,"[46.005, 594.8930269387755, 566.6678333333333, 620.7336875]","[null, """", ""1991-2001"", null, """", """", ""2001-2011"", null, null, """", """", ""1991-2001"", null, null, """", """", ""2001-2011"", null, null, """", """", ""1991-2001"", null, null, """", """", ""2001-2011"", null, null, """"]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
data/wb/vintage_search/raw/74ba30419d75cf82.pdf,457065b0416a00f7c930834c5037c1976fe0f27095004bba5f4e45336e2a7781,94,1,1,"[63.296, 114.5732, 583.838, 164.49400000000003]","["""", null, null, """", null, """", null, null, null, null, null, null, null, null, """", null, """", null, """", null, null, null, null, null, null, null, null, """", null, """", null, """", ""Household"", null, null, null, null, null, null, """", """", null, """", null, """", null, null, null, null, null, null, null, null, """", null]",,environmental_reference_report,2016,reference_table_row,raw_reference_extraction
